stop_id,stop_code,stop_name,stop_lat,stop_lon,stop_url,location_type,parent_station,wheelchair_boarding
2.3252,3252,"Estadi Olímpic",41.365198,2.157467,,0,,0
2.3253,3253,"Vivers",41.366473,2.158018,,0,,0
2.3254,3254,"Cementiri de Montjuïc",41.353169,2.155309,,0,,0
2.3255,3255,"Pallars - Ciutat de Granada",41.40033,2.196783,,0,,0
2.3256,3256,"Roc Boronat - Doctor Trueta",41.397689,2.201096,,0,,0
2.3257,3257,"Llacuna - Ramon Turró",41.39874,2.202142,,0,,0
2.3262,3262,"Marina - Monumental",41.399574,2.180795,,0,,0
2.3263,3263,"Sarrià",41.403922,2.114582,,0,,0
2.3264,3264,"Els Vergós",41.396483,2.12629,,0,,0
2.3265,3265,"Pg Sant Joan Bosco",41.394893,2.126818,,0,,0
2.3266,3266,"Pg  Sant Joan Bosco - Prat de la Riba",41.392926,2.129376,,0,,0
2.3267,3267,"Constança",41.389283,2.134843,,0,,0
2.3268,3268,"Av Sarrià",41.391426,2.132746,,0,,0
2.3269,3269,"Av Sarrià - Prat de la Riba",41.392524,2.130705,,0,,0
2.3270,3270,"Cartagena - Av Gaudí",41.411504,2.173992,,0,,0
2.3271,3271,"Joan Miró - Av Europa",41.496372,2.177711,,0,,0
2.3273,3273,"Joan Miró - Salvador Dalí",41.497553,2.178513,,0,,0
2.3274,3274,"Joan Miró - Victòria dels Àngels",41.499727,2.180289,,0,,0
2.3275,3275,"Baró St Lluís - Polònia",41.415618,2.164259,,0,,0
2.3276,3276,"Torre Dulac - Tenerife",41.416368,2.163766,,0,,0
2.3277,3277,"Joan Miró - Consell de Cent",41.495013,2.17734,,0,,0
2.3281,3281,"Lloret de Mar - Eduard Toda",41.435657,2.157288,,0,,0
2.3282,3282,"Sant Adrià - Josep Soldevila",41.434234,2.192854,,0,,0
2.3283,3283,"Segre-Parellada",41.43334,2.192702,,0,,0
2.3284,3284,"Segre - Borriana",41.430929,2.194826,,0,,0
2.3286,3286,"Ernest Lluch",41.376342,2.112068,,0,,0
2.3288,3288,"Vall d'Aran - Rda de Ponent",41.32844,2.086733,,0,,0
2.3289,3289,"Vall d'Aran - Av del Remolar",41.328366,2.086883,,0,,0
2.3290,3290,"Felip Díaz Sandino (Sentit T2) ",41.298064,2.055583,,0,,0
2.3291,3291,"Av de l'Aeroport (Sentit T1)",41.299696,2.054485,,0,,0
2.3293,3293,"Pg Sant Joan Bosco",41.394524,2.127503,,0,,0
2.3294,3294,"Foc - Ferrocarrils Catalans",41.358401,2.143859,,0,,0
2.3295,3295,"Via Favència - Metro Canyelles",41.441563,2.165766,,0,,0
2.3300,3300,"Ctra de la Marina - Lo Gaiter del Llobregat ",41.329224,2.098503,,0,,0
2.3301,3301,"Lo Gaiter del Llobregat - Les Moreres",41.331215,2.102024,,0,,0
2.3302,3302,"Parc Sanitari Pere Virgili",41.415693,2.142003,,0,,0
2.3303,3303,"Torrent del Rovelló - Camí Fredolic",41.419356,2.096888,,0,,0
2.3304,3304,"Mandri - Emancipació",41.403767,2.133148,,0,,0
2.3305,3305,"Riera Blanca - Trav de Les Corts",41.376801,2.12182,,0,,0
2.3307,3307,"Accés a l'Aeroport - Aparcament empleats T1",41.291937,2.05406,,0,,0
2.3308,3308,"La Maquinista",41.438909,2.197882,,0,,0
2.3309,3309,"Josep Soldevila - Torrent Estadella",41.434116,2.193555,,0,,0
2.3310,3310,"Josep Soldevila - Onze de Setembre",41.431707,2.195377,,0,,0
2.3312,3312,"Sant Antoni Maria Claret - Felip II",41.420146,2.18629,,0,,0
2.3313,3313,"Sant Antoni Maria Claret - Trinxant",41.416811,2.181734,,0,,0
2.3314,3314,"Còrsega - Bailèn",41.400497,2.164504,,0,,0
2.3315,3315,"Còrsega - Llúria",41.398877,2.162346,,0,,0
2.3316,3316,"Dr. Aiguader - Pl  del Gas",41.385094,2.193031,,0,,0
2.3317,3317,"Pg Taulat - Jonquera",41.400626,2.207599,,0,,0
2.3318,3318,"Pg  Taulat - Bac de Roda",41.40303,2.210784,,0,,0
2.3320,3320,"Jonquera - Pg  Taulat",41.399851,2.207531,,0,,0
2.3322,3322,"Pol. Ind. Zona Franca",41.345494,2.142764,,0,,0
2.3323,3323,"Ildefons Cerdà - Rambla Badal",41.365078,2.13574,,0,,0
2.3324,3324,"Pl  Països Catalans",41.380611,2.141537,,0,,0
2.3325,3325,"Ronda de Dalt - Av J.V.Foix",41.400912,2.114004,,0,,0
2.3326,3326,"Pas Sota Muralla - Pg  Colom",41.381145,2.182582,,0,,0
2.3328,3328,"Urquinaona",41.38855,2.172562,,0,,0
2.3329,3329,"Pas Sota Muralla - Via Laietana",41.38087,2.182746,,0,,0
2.3332,3332,"Pg  Marítim",41.384924,2.195895,,0,,0
2.3334,3334,"Carrer número 6 - Carrer A",41.322561,2.131785,,0,,0
2.3335,3335,"Feliu i Codina - Congrès",41.436074,2.162976,,0,,0
2.3336,3336,"Sant Ramon de Penyafort - Manuel Fernández Márquez",41.415814,2.219383,,0,,0
2.3337,3337,"Cristóbal de Moura - Parc del Besòs",41.419809,2.218338,,0,,0
2.3338,3338,"Cristóbal de Moura - La Catalana",41.422593,2.222062,,0,,0
2.3340,3340,"Av Pi i Margall - Ricart",41.432709,2.216041,,0,,0
2.3342,3342,"Comtes de Bell-lloc - Viriat",41.380449,2.137426,,0,,0
2.3343,3343,"Guipúscoa - Rambla Prim",41.422627,2.205765,,0,,0
2.3344,3344,"Fernando Pessoa",41.442839,2.193044,,0,,0
2.3345,3345,"Ciutat d'Asunción - Potosí",41.444393,2.199292,,0,,0
2.3346,3346,"Palomar - Fernando Pessoa",41.4424,2.193332,,0,,0
2.3347,3347,"Diagonal - Pl Llevant",41.410506,2.216299,,0,,0
2.3348,3348,"Pepe Rubianes",41.378432,2.189691,,0,,0
2.3349,3349,"Alfons XIII - Simancas",41.434992,2.220082,,0,,0
2.3350,3350,"Alfons XIII - Aribau",41.434588,2.219009,,0,,0
2.3351,3351,"Alfons XIII - Av del Maresme",41.436504,2.222934,,0,,0
2.3352,3352,"Av Alfons XIII - Andrés Segovia",41.436616,2.22282,,0,,0
2.3353,3353,"Alfons XIII - Sant Lluc",41.439376,2.228341,,0,,0
2.3356,3356,"Av de la Platja - Pont d'Eduard Maristany",41.425465,2.229546,,0,,0
2.3357,3357,"Casp - Nàpols",41.395881,2.179477,,0,,0
2.3358,3358,"Av d'Esplugues - González Tablas",41.386969,2.105771,,0,,0
2.3359,3359,"Ctra de la Marina - Av Onze de Setembre",41.322748,2.103523,,0,,0
2.3360,3360,"Ctra de la Marina - Pg Ciutat de l'Hospitalet",41.324284,2.102166,,0,,0
2.3361,3361,"Ctra de la Marina - Pablo Neruda",41.325172,2.101439,,0,,0
2.3362,3362,"Ctra de la Marina - Indústries",41.32731,2.09996,,0,,0
2.3363,3363,"Ctra de la Marina - Av Verge de Montserrat",41.327246,2.099825,,0,,0
2.3364,3364,"Ctra de la Marina - Catalunya",41.325346,2.101134,,0,,0
2.3365,3365,"Campoamor - Lloret de Mar",41.434116,2.156058,,0,,0
2.3366,3366,"Pg  Valldaura - Eduard Toda",41.436746,2.154445,,0,,0
2.3367,3367,"Porto - Pl  de l'Estatut",41.429707,2.157149,,0,,0
2.3368,3368,"Av l'Estatut de Catalunya - Campoamor",41.43512,2.153537,,0,,0
2.3369,3369,"Sant Antoni Maria Claret - Sardenya",41.406622,2.168156,,0,,0
2.3370,3370,"Marina - Diagonal",41.401742,2.178133,,0,,0
2.3371,3371,"Badajoz - Diagonal",41.403138,2.189593,,0,,0
2.3372,3372,"Felip Díaz Sandino - CLASA",41.300992,2.064359,,0,,0
2.3373,3373,"Pablo Iglesias - Salvador Espriu",41.348672,2.130752,,0,,0
2.3374,3374,"Av Joan Carles I - Botànica",41.350908,2.131426,,0,,0
2.3375,3375,"Ctra de la Marina - Pl de la Constitució",41.324155,2.102096,,0,,0
2.3376,3376,"Ctra de la Marina - Mataró",41.322608,2.103457,,0,,0
2.3377,3377,"Eduard Toldrà - Ardena",41.388535,2.105869,,0,,0
2.3378,3378,"Sepúlveda - Muntaner",41.383412,2.162684,,0,,0
2.3381,3381,"Costa i Cuxart - Felip II",41.428128,2.176096,,0,,0
2.3382,3382,"Espronceda - Ramon Turró",41.402398,2.208413,,0,,0
2.3383,3383,"Bac de Roda - Pg.Taulat",41.403262,2.209743,,0,,0
2.3384,3384,"Alfons XIII - Juan Valera",41.438101,2.225484,,0,,0
2.3385,3385,"Parc de la Maquinista",41.435582,2.196345,,0,,0
2.3386,3386,"Av Cardenal Vidal i Barraquer - Pl Botticelli",41.432762,2.151829,,0,,0
2.3387,3387,"Berenguer de Palou - Ferran Turné",41.424585,2.191736,,0,,0
2.3388,3388,"Còrsega - Pg  de Gràcia",41.397099,2.160005,,0,,0
2.3389,3389,"Estació del Nord",41.394369,2.181817,,0,,0
2.3390,3390,"Paral·lel - Floridablanca",41.37512,2.154936,,0,,0
2.3391,3391,"Pg  Sant Joan - Consell de Cent",41.397042,2.172522,,0,,0
2.3392,3392,"Homer - Escipió",41.408002,2.145065,,0,,0
2.3393,3393,"Concili de Trento - Pl  de la Pau",41.422445,2.209683,,0,,0
2.3395,3395,"Pg  Isabel II - Pla de Palau",41.382816,2.183787,,0,,0
2.3396,3396,"Pla de Palau - Av Marquès de l'Argentera",41.383472,2.183816,,0,,0
2.3397,3397,"Meridiana - Almogàvers",41.394137,2.186762,,0,,0
2.3400,3400,"Marina - Meridiana",41.395371,2.186302,,0,,0
2.3401,3401,"Marina - Almogàvers",41.395203,2.186181,,0,,0
2.3402,3402,"Meridiana - Almassora",41.452023,2.189206,,0,,0
2.3404,3404,"Borbó - Serrano",41.429171,2.17428,,0,,0
2.3405,3405,"Irlanda - Passatge d'Irlanda",41.448687,2.214587,,0,,0
2.3406,3406,"Rbla de Sant Sebastià - Irlanda",41.450684,2.212359,,0,,0
2.3407,3407,"Alfons XIII - Jumella",41.437692,2.225167,,0,,0
2.3408,3408,"Alumini - Ctra del Prat",41.35912,2.132811,,0,,0
2.3409,3409,"Alumini - Foc",41.354494,2.136153,,0,,0
2.3410,3410,"Alumini - Foc",41.354525,2.136312,,0,,0
2.3411,3411,"Camí de la Font Freda - Girona",41.490567,2.187788,,0,,0
2.3412,3412,"Camí de la Font Freda - Girona",41.49109,2.188771,,0,,0
2.3413,3413,"Provença - Larramendi",41.479585,2.188805,,0,,0
2.3414,3414,"Av de la Ribera - Larramendi",41.48028,2.189943,,0,,0
2.3417,3417,"Ronda Sant Pau - Carrer de les Flors",41.37569,2.167213,,0,,0
2.3418,3418,"Ronda Sant Pau - Paral·lel",41.375487,2.167489,,0,,0
2.3420,3420,"Sant Adrià - Biosca",41.436516,2.207089,,0,,0
2.3421,3421,"Química - Av. Ferreria",41.485726,2.176645,,0,,0
2.3422,3422,"Vallespir - Pl  del Centre",41.381977,2.135296,,0,,0
2.3423,3423,"Av Rio de Janeiro - Cementiri de Sant Andreu",41.436821,2.180517,,0,,0
2.3424,3424,"Muntaner - Bisbe Sivilla",41.404463,2.135984,,0,,0
2.3425,3425,"Mandri - Mitre",41.401783,2.135551,,0,,0
2.3426,3426,"Viladomat - Av Roma",41.384434,2.150906,,0,,0
2.3427,3427,"Pg Sant Gervasi - Pl John F Kennedy",41.409981,2.136384,,0,,0
2.3428,3428,"Major - Riera d'en Nofre",41.368857,2.052875,,0,,0
2.3429,3429,"Ctra BV 2001- Benzinera",41.37059,2.050412,,0,,0
2.3430,3430,"Ctra BV 2001- Onze de Setembre",41.374443,2.046264,,0,,0
2.3431,3431,"Onze de Setembre - Pg  del Canal",41.375993,2.048056,,0,,0
2.3432,3432,"Ctra BV 2001- Onze de Setembre",41.374375,2.046171,,0,,0
2.3433,3433,"Ctra BV 2001- Benzinera",41.370569,2.050316,,0,,0
2.3434,3434,"Major - Creu d'en Muntaner",41.368755,2.052854,,0,,0
2.3435,3435,"Av Sant Ildefons - Av República Argentina",41.363594,2.083662,,0,,0
2.3436,3436,"Av Cardenal Vidal i Barraquer - Berruguete",41.432765,2.151573,,0,,0
2.3438,3438,"Manso - Rocafort",41.375744,2.159265,,0,,0
2.3441,3441,"Lleida - Coronel Sanfeliu",41.322428,2.095754,,0,,0
2.3442,3442,"Carrer número 25 - Av Parc Logístic",41.341429,2.127758,,0,,0
2.3443,3443,"Gombau - Jaume Giralt",41.387183,2.179344,,0,,0
2.3445,3445,"Cementiri de l'Est - Carmen Amaya",41.394136,2.201957,,0,,0
2.3446,3446,"Av Pompeu Fabra - Ramiro de Maeztu",41.414466,2.158532,,0,,0
2.3447,3447,"Riera Can Toda - Antequera",41.413992,2.157728,,0,,0
2.3448,3448,"Riera Can Toda - Miquel i Badia",41.413098,2.158743,,0,,0
2.3449,3449,"Comte d'Urgell - Mercat del Ninot",41.386225,2.153286,,0,,0
2.3450,3450,"Comte d'Urgell - Hospital Clínic",41.388828,2.149828,,0,,0
2.3451,3451,"Ciutat de Granada - Diagonal",41.403847,2.190793,,0,,0
2.3452,3452,"Pg  Sant Gervasi - Balmes",41.409935,2.136141,,0,,0
2.3453,3453,"Av Tibidabo - La Rotonda",41.410966,2.136588,,0,,0
2.3454,3454,"Bilbao - Perú",41.407906,2.196606,,0,,0
2.3455,3455,"Av Parc Logístic - Carrer número 25",41.341433,2.127736,,0,,0
2.3456,3456,"Carrer 3 - Carrer E",41.337909,2.124259,,0,,0
2.3457,3457,"Carrer D - Carrer 3",41.334467,2.131443,,0,,0
2.3460,3460,"Castelldefels - Llerona",41.459713,2.181618,,0,,0
2.3461,3461,"Rbla Marina - Travessia Industrial",41.353611,2.106479,,0,,0
2.3462,3462,"Rambla Marina - Cobalt",41.357725,2.103348,,0,,0
2.3463,3463,"Enric Prat de la Riba - Rambla Marina",41.360044,2.102662,,0,,0
2.3464,3464,"Av. Ferreria - Física",41.485813,2.174026,,0,,0
2.3465,3465,"Miquel Reverter - Verge dels Dolors",41.385233,2.073807,,0,,0
2.3468,3468,"Marroc - Bilbao",41.406936,2.198593,,0,,0
2.3469,3469,"Tànger - Llacuna",41.40382,2.194464,,0,,0
2.3470,3470,"Pla de Palau - Metro Barceloneta",41.381826,2.184658,,0,,0
2.3471,3471,"Ctra de Vallvidrera - Camí de l'Observatori",41.41973,2.119685,,0,,0
2.3473,3473,"Metro Collblanc",41.375702,2.11851,,0,,0
2.3474,3474,"Av Tibidabo - Pg Sant Gervasi",41.410533,2.136696,,0,,0
2.3475,3475,"Marià Lavèrnia",41.419488,2.163753,,0,,0
2.3476,3476,"Pg Vall d'Hebron - IES Narcís Monturiol",41.432067,2.145401,,0,,0
2.3477,3477,"Pg Taulat-Pl de Llevant",41.4097,2.218056,,0,,0
2.3480,3480,"Tànger - Badajoz",41.401414,2.191243,,0,,0
2.3482,3482,"Panorama - Marià Lavèrnia",41.419183,2.165007,,0,,0
2.3483,3483,"Vall d'Ordesa - Institut Josep Pla",41.431583,2.16428,,0,,0
2.3484,3484,"Vall d'Ordesa - Canfranc",41.431044,2.166523,,0,,0
2.3485,3485,"Lleida - Coronel Sanfeliu",41.322646,2.096573,,0,,0
2.3486,3486,"Lleida - Caldetes",41.323455,2.09858,,0,,0
2.3487,3487,"Lleida - Ctra de la Bunyola",41.323592,2.098632,,0,,0
2.3488,3488,"Ctra La Marina - Pau Casals",41.329402,2.098556,,0,,0
2.3489,3489,"Lo Gaiter del Llobregat - Av Pare A. de Palma",41.331098,2.102083,,0,,0
2.3490,3490,"Les Moreres - Av Josep Anselm Clavé",41.333002,2.100186,,0,,0
2.3491,3491,"Les Moreres - Av Josep Anselm Clavé",41.332881,2.100183,,0,,0
2.3492,3492,"Av Remolar - Av Pompeu Fabra",41.32228,2.089114,,0,,0
2.3493,3493,"Av Remolar - Bruguers",41.322459,2.088742,,0,,0
2.3498,3498,"Rbla Prim - Jaume Brossa",41.427609,2.198183,,0,,0
2.3499,3499,"Via Trajana - Santander",41.428502,2.200419,,0,,0
2.3500,3500,"Av Sivatte -  Vallbona",41.46626,2.178826,,0,,0
2.3502,3502,"Av Remolar - Pirineus",41.320496,2.089898,,0,,0
2.3503,3503,"Lleida - Av Remolar",41.320535,2.090638,,0,,0
2.3504,3504,"Via Trajana - Jaume Brossa",41.428703,2.20243,,0,,0
2.3505,3505,"Via Trajana - Rbla Prim",41.428577,2.198638,,0,,0
2.3506,3506,"Cantàbria - Rbla Prim",41.425073,2.199861,,0,,0
2.3507,3507,"Cantàbria - Rbla Prim",41.424938,2.200059,,0,,0
2.3508,3508,"Santander - Pont del Treball Digne",41.42279,2.196723,,0,,0
2.3509,3509,"Marina-Llull",41.39271,2.189837,,0,,0
2.3510,3510,"Marina-Pujades",41.392653,2.189535,,0,,0
2.3511,3511,"Miret i Sans - Sor Eulàlia d'Anzizu",41.390334,2.112419,,0,,0
2.3512,3512,"Cavallers - Gran Capità",41.388824,2.109287,,0,,0
2.3513,3513,"Cavallers - Carreras",41.387605,2.108058,,0,,0
2.3514,3514,"Artesania - Via Favència",41.443094,2.171991,,0,,0
2.3515,3515,"Rda. Guineueta Vella-Antonio Machado",41.443952,2.169747,,0,,0
2.3516,3516,"Tarragona - Consell de Cent",41.376434,2.147776,,0,,0
2.3517,3517,"Cisell-Mare de Déu de Port",41.354931,2.145385,,0,,0
2.3518,3518,"Mare de Déu de Port-L'Anoia",41.364055,2.139447,,0,,0
2.3519,3519,"Mineria-Font Florida",41.36636,2.139877,,0,,0
2.3520,3520,"Pl. Sants",41.375708,2.136152,,0,,0
2.3521,3521,"Comtes de Bell-lloc-Berlín",41.382316,2.13617,,0,,0
2.3522,3522,"Can Bruixa-Comtes de Bell-lloc",41.384596,2.134156,,0,,0
2.3524,3524,"Joan Güell-Travessera de les Corts",41.383664,2.131024,,0,,0
2.3525,3525,"Joan Güell - Av. Madrid",41.380299,2.132537,,0,,0
2.3526,3526,"Joan Güell-Cerdanyola",41.377256,2.133881,,0,,0
2.3527,3527,"Química-Gran Via",41.365779,2.1383,,0,,0
2.3528,3528,"Mare de Déu de Port-Foc",41.358306,2.143337,,0,,0
2.3530,3530,"Cantàbria-Rambla Guipúscoa",41.419747,2.201159,,0,,0
2.3531,3531,"Selva de Mar-Rambla Guipúscoa",41.416898,2.1986,,0,,0
2.3532,3532,"Selva de Mar-Pg Taulat",41.405383,2.213507,,0,,0
2.3533,3533,"Av del Litoral-Platja de Llevant",41.403978,2.216343,,0,,0
2.3534,3534,"Josep Pla-Pg Garcia Fària",41.407401,2.21785,,0,,0
2.3535,3535,"Josep Pla-Av Diagonal",41.409288,2.215358,,0,,0
2.3536,3536,"Lope de Vega-Garcia Fària",41.400577,2.208815,,0,,0
2.3537,3537,"Provença-Villarroel",41.388437,2.153025,,0,,0
2.3538,3538,"Rda Guinardó-Sant Quintí",41.41585,2.173865,,0,,0
2.3539,3539,"Rda Guinardó-Vinyals",41.418438,2.17629,,0,,0
2.3540,3540,"Rda Guinardó-Segle XX",41.422467,2.177208,,0,,0
2.3541,3541,"Rda Guinardó-Vinyals",41.418418,2.176108,,0,,0
2.3542,3542,"Rda Guinardó-Telègraf",41.416604,2.174213,,0,,0
2.3543,3543,"Rda Guinardó-Cartagena",41.414243,2.171036,,0,,0
2.3544,3544,"Av Pearson - Av d'Esplugues",41.39406,2.111971,,0,,0
2.3545,3545,"Av Pearson - Pl Joan d'Alòs",41.393773,2.110352,,0,,0
2.3546,3546,"Pg. Zona Franca-Sant Eloi",41.355302,2.142772,,0,,0
2.3547,3547,"Cristóbal de Moura-Perpinyà",41.417994,2.21556,,0,,0
2.3548,3548,"Cristóbal de Moura-Rambla Prim",41.415668,2.212453,,0,,0
2.3549,3549,"Cristóbal de Moura-Josep Pla",41.413805,2.209948,,0,,0
2.3551,3551,"Marroc-Bac de Roda",41.409,2.201321,,0,,0
2.3552,3552,"Tànger-Av Meridiana",41.398583,2.187428,,0,,0
2.3553,3553,"Cristóbal de Moura-Espronceda",41.407991,2.202433,,0,,0
2.3554,3554,"Cristóbal de Moura-Josep Pla",41.413178,2.209377,,0,,0
2.3555,3555,"Cristóbal de Moura - Rambla Prim",41.415683,2.212694,,0,,0
2.3556,3556,"Cristóbal de Moura-Perpinyà",41.417911,2.215801,,0,,0
2.3557,3557,"Travessera de Gràcia-Muntaner",41.395649,2.148727,,0,,0
2.3558,3558,"Travessera de Gràcia - Calvet",41.39348,2.145435,,0,,0
2.3559,3559,"Mas Casanovas-Hospital de Sant Pau",41.414919,2.173207,,0,,0
2.3561,3561,"Manso-Calàbria",41.376355,2.160074,,0,,0
2.3562,3562,"Pere IV-Selva de Mar",41.411317,2.203926,,0,,0
2.3563,3563,"Pere IV-Llacuna",41.402099,2.197206,,0,,0
2.3564,3564,"Pere IV - Bilbao",41.405266,2.199816,,0,,0
2.3565,3565,"Pere IV-Provençals",41.41117,2.204043,,0,,0
2.3566,3566,"Pl Lesseps",41.406215,2.149082,,0,,0
2.3567,3567,"Manso-Viladomat",41.376531,2.160305,,0,,0
2.3568,3568,"Viladomat - Sepúlveda",41.379059,2.158033,,0,,0
2.3569,3569,"Estació de Sants-Direcció Hospital Clínic",41.379566,2.141334,,0,,0
2.3570,3570,"Provença-Casanova",41.389572,2.154554,,0,,0
2.3571,3571,"Pujades-Joan d'Àustria",41.393679,2.189841,,0,,0
2.3572,3572,"Llull-Joan d'Àustria",41.392838,2.191119,,0,,0
2.3573,3573,"Rambla Prim-Santander",41.426347,2.199656,,0,,0
2.3574,3574,"Viladomat - Marquès de Campo Sagrado",41.375491,2.162752,,0,,0
2.3575,3575,"Entença - Av Mistral",41.376667,2.15461,,0,,0
2.3576,3576,"Entença - València",41.381839,2.147769,,0,,0
2.3577,3577,"Entença -Roselló",41.384259,2.144559,,0,,0
2.3578,3578,"Entença - Av Josep Tarradellas",41.386162,2.142084,,0,,0
2.3579,3579,"Entença - Déu i Mata",41.390326,2.137758,,0,,0
2.3580,3580,"Doctor Fleming - Santa Fe de Nou Mèxic",41.394343,2.135004,,0,,0
2.3581,3581,"Calatrava - Vergós",41.399539,2.130293,,0,,0
2.3582,3582,"Iradier - Pg. Bonanova",41.403209,2.126687,,0,,0
2.3583,3583,"Anglí - Pl. Benet XV",41.405451,2.120661,,0,,0
2.3584,3584,"Anglí - Margenat",41.403392,2.122679,,0,,0
2.3585,3585,"Anglí - Pg. Bonanova",41.401338,2.124694,,0,,0
2.3586,3586,"Anglí - Via Augusta",41.398121,2.127842,,0,,0
2.3587,3587,"Dr Fleming - Ronda General Mitre",41.3948,2.134603,,0,,0
2.3588,3588,"Dr Fleming - Bori i Fontestà",41.391817,2.136052,,0,,0
2.3589,3589,"Manso-Comte Borrell",41.377554,2.161663,,0,,0
2.3590,3590,"Viladomat - Còrsega",41.386972,2.147531,,0,,0
2.3591,3591,"Viladomat - Aragó",41.38272,2.15319,,0,,0
2.3592,3592,"Viladomat - Diputació",41.380657,2.155911,,0,,0
2.3594,3594,"Sant Ramon de Penyafort - Ronda Litoral",41.413204,2.221761,,0,,0
2.3595,3595,"Sant Ramon de Penyafort - Av Eduard Maristany",41.413838,2.220957,,0,,0
2.3596,3596,"Sant Ramon de Penyafort - Ponent",41.418119,2.217785,,0,,0
2.3597,3597,"Alfons el Magnànim - Jaume Huguet",41.418046,2.212575,,0,,0
2.3598,3598,"Alfons el Magnànim - Jaume Huguet",41.417858,2.212492,,0,,0
2.3599,3599,"Carrer número 3 - Carrer A",41.332295,2.139921,,0,,0
2.3600,3600,"Carrer Z - Carrer número 3",41.330516,2.141744,,0,,0
2.3604,3604,"Vallcivera-Av Rasos de Peguera",41.459576,2.175985,,0,,0
2.3655,3655,"Irlanda - Mossèn Jacint Verdaguer",41.447658,2.214966,,0,,0
2.3673,3673,"Av dels Alps - Tanatori",41.354932,2.077792,,0,,0
2.3676,3676,"Santander - Cànem",41.430583,2.20447,,0,,0
2.3677,3677,"Via Trajana - Santander",41.4283,2.203405,,0,,0
2.3678,3678,"Via Trajana - Binèfar",41.426913,2.206319,,0,,0
2.3679,3679,"Via Trajana - Rambla Guipúscoa",41.425677,2.209066,,0,,0
2.3680,3680,"Ctra. de Mataró - Via Trajana",41.423585,2.211304,,0,,0
2.3681,3681,"Ctra de Mataró - Argentina",41.423535,2.211399,,0,,0
2.3682,3682,"Via Trajana - Rambla Guipúscoa",41.425813,2.208918,,0,,0
2.3683,3683,"Via Trajana - Binèfar",41.426968,2.206404,,0,,0
2.3684,3684,"Via Trajana - Santander",41.428159,2.203898,,0,,0
2.3685,3685,"Santander - Ferrocarril",41.431284,2.205338,,0,,0
2.3686,3686,"Rbla. Marina - CAP Pura Fernández",41.356399,2.104198,,0,,0
2.3687,3687,"Rbla Marina - Ctra del Mig Líneas",41.353917,2.105449,,0,,0
2.3688,3688,"Extremadura - Guipúscoa",41.424765,2.209254,,0,,0
2.3689,3689,"Extremadura - Guipúscoa",41.425174,2.209432,,0,,0
2.3690,3690,"Ronda Sant Pau - Folch i Torres",41.376486,2.16616,,0,,0
2.3691,3691,"Mecànica - Progrés",41.484961,2.171564,,0,,0
2.3692,3692,"Química - Progrés",41.483847,2.176316,,0,,0
2.3693,3693,"Av. Ferreria - Progrés",41.48504,2.177909,,0,,0
2.3694,3694,"Vapor - Física",41.487325,2.173624,,0,,0
2.3695,3695,"Av. Ferreria - Mecànica",41.48605,2.171609,,0,,0
2.3696,3696,"Pau Claris - Casp",41.390153,2.170427,,0,,0
2.3697,3697,"Pg Sant Joan - Sant Antoni Maria Claret",41.403301,2.164787,,0,,0
2.3698,3698,"Lisboa - Santa Joana d'Arc",41.429626,2.158653,,0,,0
2.3719,3719,"Iradier - Terré",41.407101,2.122888,,0,,0
2.8136,8136,"Av Meridiana, 125 ",41.409723,2.186617,,0,,0
2.8188,8188,"Miquel dels Sants Oliver, 5",41.414391,2.160327,,0,,0
2.8218,8218,"Cardenal Tedeschini, 56",41.426268,2.181414,,0,,0
2.8640,8640,"General Vives, 2",41.40244,2.115749,,0,,0
2.8746,8746,"Arbeca, 5",41.437019,2.208527,,0,,0
2.9101,9101,"Mallorca, 377",41.402094,2.173458,,0,,0
2.9256,9256,"Gran Via Corts Catalanes, 849",41.406165,2.190232,,0,,0
2.9323,9323,"Glòries Catalanes, 8-15",41.403667,2.186435,,0,,0
2.9367,9367,"Botànica, 61",41.351252,2.129495,,0,,0
2.9385,9385,"Vall d'Hebron, 107-117",41.425109,2.142087,,0,,0
2.9390,9390,"Pl Glòries Catalanes, s/n",41.403043,2.187263,,0,,0
2.9391,9391,"Pl Glòries Catalanes, s/n",41.402489,2.187474,,0,,0
2.9398,9398,"Gran Via, 751",41.400394,2.182688,,0,,0
2.9438,9438,"Castillejos, 201",41.403122,2.182649,,0,,0
2.9517,9517,"Eduard Maristany, 1",41.412108,2.219896,,0,,0
2.9556,9556,"Remolar, S/N",41.317017,2.09221,,0,,0
2.9564,9564,"Rambla Prat, 19",41.401295,2.151771,,0,,0
2.9571,9571,"Cartagena-Mallorca",41.407331,2.179492,,0,,0
2.9572,9572,"Laureà Miró, s/n",41.375481,2.096179,,0,,0
2.9575,9575,"Av. Barcelona, 67",41.368215,2.068244,,0,,0
2.9577,9577,"Almansa, 29",41.442425,2.175567,,0,,0
2.9586,9586,"Baltasar de España, 2b",41.365568,2.055807,,0,,0
2.9589,9589,"Pep Ventura, s/n",41.49366,2.180403,,0,,0
2.9590,9590,"Ctra. Ripollet Bv114, s/n",41.49301,2.180907,,0,,0
2.9591,9591,"Aragó, 447-451",41.4024,2.178391,,0,,0
2.9592,9592,"Av. Diagonal, 338",41.400319,2.17375,,0,,0
